id,host_id,latitude,longitude,host_response_rate,host_acceptance_rate,host_total_listings_count,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,estimated_occupancy_l365d,estimated_revenue_l365d,bedrooms,host_listings_count,calculated_host_listings_count_shared_rooms,minimum_nights_avg_ntm,maximum_nights_avg_ntm,property_type,host_location,host_response_time,host_is_superhost,host_identity_verified,neighbourhood_cleansed,property_type.1,room_type,first_review,last_review,instant_bookable,has_availability
27148863,18681391.0,38.92777,-77.02475,100%,96%,1.0,2.0,1.0,1.0,$86.00,3.0,1125.0,3.0,8.0,25.0,89.0,202.0,48.0,5.0,4.98,4.98,4.95,4.97,4.97,4.71,4.93,1.0,1.0,0.0,2.95,255.0,21930.0,0.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,03/11/2019,09/06/2025,t,t
27157428,40812114.0,38.89165,-76.99865,,94%,1.0,4.0,,,,2.0,1125.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,5.0,5.0,4.93,5.0,5.0,5.0,4.8,1.0,1.0,0.0,2.68,90.0,,1.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",,f,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,01/01/2025,30/04/2025,f,t
27205325,8116415.0,38.91843,-77.00639,100%,92%,1.0,2.0,1.0,1.0,$107.00,3.0,700.0,8.0,35.0,35.0,35.0,209.0,25.0,1.0,4.9,4.96,4.97,4.99,4.99,4.77,4.87,1.0,1.0,0.0,2.51,150.0,16050.0,1.0,1.0,0.0,3.1,1125.0,Entire townhouse,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire townhouse,Entire home/apt,12/08/2018,15/06/2025,f,t
27220012,106767299.0,38.90753,-77.02819,100%,80%,1.0,6.0,2.0,3.0,$418.00,31.0,50.0,0.0,19.0,36.0,276.0,93.0,2.0,0.0,4.98,5.0,4.97,4.99,4.98,4.97,4.91,1.0,1.0,0.0,1.18,124.0,51832.0,3.0,1.0,0.0,31.0,50.0,Entire home,"Phoenix, AZ",within a few hours,t,t,"Shaw, Logan Circle",Entire home,Entire home/apt,26/12/2018,30/12/2024,f,t
27309215,105748910.0,38.90958,-77.02947,100%,80%,3.0,6.0,1.0,3.0,$185.00,2.0,120.0,5.0,25.0,55.0,260.0,291.0,29.0,1.0,4.93,4.93,4.81,4.95,4.98,4.96,4.81,2.0,1.0,1.0,3.48,174.0,32190.0,2.0,2.0,0.0,2.0,1125.0,Private room in condo,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Private room in condo,Private room,02/08/2018,23/05/2025,f,t
27400526,6250693.0,38.91503,-77.03404,100%,97%,3.0,2.0,1.0,1.0,$139.00,2.0,1125.0,14.0,14.0,14.0,14.0,183.0,14.0,0.0,4.87,4.96,4.85,4.93,4.92,4.98,4.8,1.0,1.0,0.0,2.26,84.0,11676.0,1.0,1.0,0.0,3.0,1125.0,Entire condo,"Washington, DC",within an hour,f,t,"Howard University, Le Droit Park, Cardozo/Shaw",Entire condo,Entire home/apt,25/10/2018,08/11/2024,f,t
27705648,21077344.0,38.88529,-76.98682,100%,93%,1.0,2.0,1.0,2.0,$106.00,2.0,1125.0,19.0,48.0,68.0,245.0,265.0,30.0,2.0,4.89,4.97,4.94,4.96,4.98,4.95,4.88,1.0,1.0,0.0,3.21,180.0,19080.0,0.0,1.0,0.0,2.4,1125.0,Entire guest suite,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire guest suite,Entire home/apt,03/09/2018,16/06/2025,f,t
27886490,126463962.0,38.89539,-77.00261,100%,100%,4.0,4.0,1.0,2.0,$262.00,2.0,60.0,12.0,42.0,72.0,330.0,48.0,36.0,1.0,4.9,4.88,4.83,4.94,4.98,5.0,4.75,1.0,1.0,0.0,3.21,216.0,56592.0,2.0,1.0,0.0,2.0,1125.0,Entire home,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire home,Entire home/apt,27/03/2024,02/06/2025,t,t
27962382,7772015.0,38.93081,-77.03042,100%,100%,1.0,4.0,1.0,3.0,$153.00,3.0,28.0,20.0,50.0,80.0,80.0,136.0,14.0,0.0,4.84,4.94,4.89,4.98,4.98,4.84,4.81,1.0,1.0,0.0,1.65,84.0,12852.0,2.0,1.0,0.0,3.0,28.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,04/09/2018,17/05/2025,f,t
28219027,12986558.0,38.9129,-77.0124,100%,100%,1.0,2.0,,,,3.0,100.0,1.0,1.0,1.0,1.0,169.0,12.0,1.0,4.89,4.93,4.89,4.97,4.95,4.8,4.82,1.0,1.0,0.0,2.05,72.0,,1.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,05/09/2018,18/05/2025,f,t
28273187,92543922.0,38.90261,-76.99612,100%,95%,1.0,4.0,1.0,2.0,$121.00,2.0,1125.0,5.0,30.0,60.0,145.0,103.0,6.0,0.0,4.89,4.9,4.87,4.93,4.97,4.95,4.85,1.0,1.0,0.0,1.26,36.0,4356.0,1.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within a day,f,f,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,30/09/2018,29/03/2025,f,t
28336119,105711806.0,38.89614,-76.97652,80%,94%,7.0,2.0,1.0,1.0,$115.00,31.0,730.0,0.0,12.0,42.0,267.0,113.0,1.0,0.0,4.65,4.81,4.68,4.86,4.93,4.53,4.68,3.0,3.0,0.0,1.38,62.0,7130.0,1.0,3.0,0.0,31.0,730.0,Entire rental unit,"Washington, DC",within a few hours,f,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,23/09/2018,03/01/2025,f,t
28493426,113851583.0,38.88454,-76.92899,0%,0%,1.0,6.0,1.0,2.0,$114.00,31.0,31.0,0.0,14.0,44.0,319.0,69.0,0.0,0.0,4.71,4.77,4.58,4.87,4.86,4.52,4.62,1.0,1.0,0.0,0.85,0.0,0.0,2.0,1.0,0.0,31.0,1125.0,Entire rental unit,"Washington, DC",a few days or more,f,t,"Capitol View, Marshall Heights, Benning Heights",Entire rental unit,Entire home/apt,21/10/2018,16/05/2022,t,t
28563385,16913670.0,38.91097,-77.04358,100%,,9.0,1.0,1.0,1.0,$98.00,60.0,999.0,0.0,0.0,14.0,289.0,11.0,0.0,0.0,4.64,4.64,4.64,4.82,4.91,5.0,4.45,1.0,1.0,0.0,0.15,0.0,0.0,1.0,2.0,0.0,60.0,999.0,Entire condo,"Washington, DC",within a day,f,t,"Dupont Circle, Connecticut Avenue/K Street",Entire condo,Entire home/apt,11/05/2019,31/12/2022,f,t
28564940,7739180.0,38.91747,-77.07319,100%,100%,1.0,4.0,,,,3.0,60.0,1.0,1.0,1.0,1.0,191.0,14.0,1.0,4.97,4.98,4.98,4.97,4.99,4.98,4.91,1.0,1.0,0.0,2.42,84.0,,1.0,1.0,0.0,3.0,60.0,Entire rental unit,"Washington, DC",within an hour,f,t,"Cathedral Heights, McLean Gardens, Glover Park",Entire rental unit,Entire home/apt,20/12/2018,22/05/2025,f,t
28786757,30984226.0,38.89733,-77.00313,100%,100%,1.0,2.0,1.0,1.0,$108.00,2.0,1125.0,3.0,3.0,19.0,19.0,239.0,45.0,5.0,4.84,4.92,4.91,4.97,4.92,4.98,4.82,1.0,0.0,1.0,2.93,255.0,27540.0,1.0,1.0,0.0,2.0,1125.0,Private room in guest suite,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Private room in guest suite,Private room,08/10/2018,15/06/2025,f,t
28790411,163362419.0,38.84093,-76.99077,100%,100%,2.0,1.0,,,,31.0,93.0,0.0,0.0,1.0,69.0,6.0,3.0,0.0,5.0,5.0,5.0,4.83,4.83,4.83,4.83,2.0,1.0,1.0,0.09,186.0,,,2.0,0.0,31.0,1125.0,Private room in townhouse,"Washington, DC",within an hour,t,t,"Congress Heights, Bellevue, Washington Highlands",Private room in townhouse,Private room,15/01/2020,08/02/2025,f,t
28838584,153142984.0,38.92998,-77.02022,100%,100%,5.0,6.0,,,,31.0,90.0,0.0,16.0,46.0,46.0,76.0,0.0,0.0,4.76,4.84,4.95,4.88,4.8,4.72,4.74,1.0,1.0,0.0,0.95,0.0,,3.0,3.0,0.0,31.0,1125.0,Entire condo,,within an hour,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire condo,Entire home/apt,24/11/2018,30/04/2024,f,t
28928881,50382469.0,38.91053,-77.01065,100%,90%,2.0,3.0,1.0,1.0,$89.00,2.0,1125.0,2.0,2.0,16.0,106.0,262.0,29.0,0.0,4.76,4.84,4.74,4.91,4.88,4.56,4.73,1.0,1.0,0.0,3.23,174.0,15486.0,1.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within a few hours,f,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,16/10/2018,11/05/2025,f,t
29082809,75811540.0,38.89207,-76.98194,100%,100%,2.0,2.0,1.0,1.0,$113.00,3.0,1125.0,18.0,18.0,18.0,18.0,133.0,2.0,2.0,4.7,4.76,4.69,4.86,4.9,4.72,4.77,2.0,2.0,0.0,1.67,12.0,1356.0,1.0,2.0,0.0,3.7,1125.0,Entire guest suite,"Washington, DC",within an hour,f,t,"Union Station, Stanton Park, Kingman Park",Entire guest suite,Entire home/apt,02/12/2018,11/06/2025,f,t
29128073,13337463.0,38.89467,-76.99127,100%,100%,1.0,1.0,1.0,1.0,$100.00,13.0,30.0,2.0,32.0,62.0,170.0,91.0,1.0,1.0,4.99,4.99,4.98,4.99,4.99,4.89,4.9,1.0,1.0,0.0,1.13,26.0,2600.0,0.0,1.0,0.0,12.6,30.0,Entire rental unit,"Washington, DC",within an hour,f,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,08/11/2018,15/06/2025,f,t
29162686,20323095.0,38.92424,-76.96537,100%,63%,2.0,4.0,1.0,2.0,$160.00,2.0,6.0,0.0,0.0,0.0,228.0,119.0,3.0,0.0,4.92,4.92,4.96,4.93,4.94,4.82,4.88,2.0,2.0,0.0,1.47,18.0,2880.0,2.0,2.0,0.0,2.0,6.0,Entire guest suite,"Washington, DC",within a few hours,f,t,"Woodridge, Fort Lincoln, Gateway",Entire guest suite,Entire home/apt,21/10/2018,29/09/2024,f,t
29206059,12996810.0,38.91155,-77.02823,100%,100%,5.0,2.0,,,,3.0,1125.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,4.9,4.98,4.85,5.0,4.98,4.96,4.9,1.0,1.0,0.0,0.6,0.0,,1.0,3.0,0.0,3.0,1125.0,Entire home,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Entire home,Entire home/apt,04/11/2018,27/05/2024,t,t
29236747,36954423.0,38.92938,-77.03038,100%,97%,1.0,6.0,2.0,3.0,$174.00,1.0,30.0,7.0,14.0,18.0,61.0,146.0,19.0,3.0,4.91,4.97,4.84,4.94,4.95,4.91,4.83,1.0,1.0,0.0,1.84,114.0,19836.0,2.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,13/12/2018,04/06/2025,f,t
29487241,86401186.0,38.90386,-76.99825,100%,98%,5.0,1.0,1.5,1.0,$67.00,2.0,14.0,5.0,18.0,37.0,307.0,246.0,37.0,2.0,4.96,4.96,4.96,4.97,4.97,4.89,4.92,3.0,1.0,2.0,3.06,222.0,14874.0,1.0,3.0,0.0,2.0,1125.0,Private room in townhouse,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Private room in townhouse,Private room,08/11/2018,31/05/2025,f,t
29739564,4807337.0,38.92187,-77.01003,,100%,1.0,3.0,,,,2.0,1125.0,0.0,0.0,0.0,0.0,138.0,4.0,0.0,4.95,4.99,4.95,4.99,4.96,4.9,4.96,1.0,1.0,0.0,1.72,24.0,,1.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,11/11/2018,21/01/2025,f,t
29804690,8833997.0,38.92687,-77.02399,100%,80%,1.0,4.0,1.5,2.0,$171.00,3.0,90.0,8.0,11.0,13.0,13.0,26.0,2.0,0.0,4.96,5.0,4.96,5.0,5.0,4.92,4.96,1.0,1.0,0.0,0.45,12.0,2052.0,2.0,1.0,0.0,3.0,90.0,Entire home,"Washington, DC",within a day,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home,Entire home/apt,04/09/2020,20/01/2025,f,t
29856280,425737.0,38.91963959,-77.01187897,100%,100%,1.0,2.0,1.0,1.0,$110.00,2.0,29.0,13.0,31.0,58.0,232.0,312.0,40.0,5.0,4.9,4.96,4.89,4.95,4.93,4.81,4.86,1.0,1.0,0.0,3.94,240.0,26400.0,1.0,1.0,0.0,2.0,29.0,Entire guest suite,"Washington D.C., DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire guest suite,Entire home/apt,15/12/2018,12/06/2025,f,t
30246992,31647289.0,38.90944,-77.01391,100%,100%,1.0,2.0,1.0,1.0,$103.00,2.0,30.0,0.0,14.0,39.0,39.0,353.0,68.0,4.0,4.94,4.95,4.95,4.97,4.98,4.81,4.89,1.0,1.0,0.0,5.0,255.0,26265.0,0.0,1.0,0.0,2.0,1125.0,Entire townhouse,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire townhouse,Entire home/apt,30/08/2019,10/06/2025,t,t
30253483,12287205.0,38.89593,-76.98859,100%,100%,3.0,4.0,1.0,3.0,$189.00,1.0,90.0,20.0,45.0,75.0,348.0,372.0,38.0,0.0,4.91,4.92,4.9,4.88,4.95,4.86,4.77,1.0,1.0,0.0,4.67,228.0,43092.0,1.0,3.0,0.0,3.9,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,01/12/2018,13/05/2025,t,t
30324130,97534451.0,38.9147,-77.03767,100%,100%,3.0,4.0,1.5,2.0,$171.00,31.0,360.0,0.0,0.0,0.0,193.0,92.0,0.0,0.0,4.72,4.79,4.86,4.89,4.9,4.9,4.59,2.0,2.0,0.0,1.27,0.0,0.0,2.0,2.0,0.0,31.0,1125.0,Entire townhouse,"Centreville, VA",within an hour,f,t,"Dupont Circle, Connecticut Avenue/K Street",Entire townhouse,Entire home/apt,08/07/2019,12/10/2023,f,t
30377034,73190345.0,38.91067,-77.00862,100%,61%,1.0,3.0,1.0,3.0,$176.00,14.0,1125.0,2.0,16.0,32.0,109.0,101.0,5.0,1.0,4.91,4.91,4.87,4.98,4.97,4.83,4.9,1.0,1.0,0.0,1.27,140.0,24640.0,1.0,1.0,0.0,14.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,09/12/2018,25/05/2025,f,t
30477900,177682122.0,38.91358,-77.03045,100%,81%,5.0,4.0,,,,7.0,180.0,0.0,0.0,14.0,122.0,26.0,3.0,0.0,5.0,5.0,4.92,5.0,5.0,5.0,4.85,1.0,1.0,0.0,0.34,42.0,,2.0,4.0,0.0,7.0,180.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Entire rental unit,Entire home/apt,10/03/2019,21/01/2025,f,t
30512163,77230802.0,38.91487,-77.02407,,74%,2.0,6.0,,,,5.0,90.0,0.0,0.0,0.0,0.0,25.0,8.0,0.0,4.96,4.96,5.0,4.92,4.92,4.72,4.96,1.0,1.0,0.0,0.32,80.0,,3.0,1.0,0.0,5.0,90.0,Entire home,"Washington, DC",,f,f,"Howard University, Le Droit Park, Cardozo/Shaw",Entire home,Entire home/apt,02/01/2019,21/01/2025,f,t
30554194,5115635.0,38.87918,-76.98435,67%,100%,3.0,3.0,1.0,2.0,$99.00,31.0,1125.0,0.0,13.0,43.0,318.0,7.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.86,4.86,2.0,2.0,0.0,0.09,0.0,0.0,1.0,3.0,0.0,31.0,1125.0,Entire rental unit,,within a day,,f,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,13/12/2018,17/11/2019,f,t
30593929,153680299.0,38.9186,-77.00159,100%,83%,3.0,6.0,2.0,3.0,$161.00,1.0,30.0,7.0,22.0,52.0,323.0,245.0,34.0,2.0,4.8,4.84,4.78,4.93,4.95,4.82,4.78,2.0,2.0,0.0,3.09,204.0,32844.0,2.0,2.0,0.0,1.0,30.0,Entire guest suite,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire guest suite,Entire home/apt,15/12/2018,31/05/2025,f,t
30812242,7181747.0,38.93079,-77.02782,100%,90%,1.0,2.0,1.0,2.0,$130.00,4.0,14.0,17.0,39.0,69.0,69.0,202.0,26.0,3.0,4.97,4.98,4.97,4.99,4.98,4.92,4.9,1.0,1.0,0.0,2.57,208.0,27040.0,1.0,1.0,0.0,4.0,14.0,Entire rental unit,"Washington, DC",within an hour,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,07/01/2019,09/06/2025,f,t
30952933,36982214.0,38.91518,-77.03684,100%,100%,4.0,2.0,,,,4.0,130.0,0.0,0.0,0.0,0.0,48.0,21.0,2.0,4.9,4.94,4.9,5.0,5.0,4.9,4.83,2.0,2.0,0.0,0.61,168.0,,,3.0,0.0,4.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Dupont Circle, Connecticut Avenue/K Street",Entire rental unit,Entire home/apt,08/01/2019,24/05/2025,t,t
30984676,55835374.0,38.95138,-77.01365,100%,67%,2.0,2.0,1.0,2.0,$65.00,7.0,1125.0,0.0,19.0,49.0,324.0,7.0,1.0,0.0,4.86,4.71,4.57,5.0,4.86,4.71,4.71,1.0,0.0,1.0,0.11,14.0,910.0,1.0,1.0,0.0,28.0,1125.0,Private room in townhouse,"Washington, DC",within a few hours,f,t,"Brightwood Park, Crestwood, Petworth",Private room in townhouse,Private room,23/03/2020,01/05/2025,f,t
31066028,33664909.0,38.8962,-76.99241,100%,,2.0,4.0,,,,31.0,1125.0,0.0,8.0,38.0,218.0,8.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.0,0.1,0.0,,2.0,1.0,0.0,31.0,1125.0,Entire condo,"St. Petersburg, FL",within a day,f,t,"Union Station, Stanton Park, Kingman Park",Entire condo,Entire home/apt,26/01/2019,07/09/2019,f,t
31088980,27789799.0,38.84022,-76.99312,78%,44%,3.0,2.0,1.5,1.0,$65.00,7.0,185.0,0.0,0.0,12.0,192.0,81.0,2.0,0.0,4.78,4.68,4.62,4.84,4.83,4.58,4.63,2.0,0.0,2.0,1.04,28.0,1820.0,1.0,2.0,0.0,7.0,185.0,Private room in townhouse,"Washington, DC",within a day,f,f,"Congress Heights, Bellevue, Washington Highlands",Private room in townhouse,Private room,03/02/2019,08/10/2024,f,t
31125533,46151252.0,38.94542,-77.01953,100%,100%,1.0,4.0,1.0,2.0,$79.00,31.0,1125.0,0.0,6.0,7.0,116.0,86.0,7.0,1.0,4.94,4.95,4.95,4.92,4.99,4.9,4.97,1.0,1.0,0.0,1.13,255.0,20145.0,0.0,1.0,0.0,31.0,1125.0,Entire guest suite,"Dunedin, FL",within an hour,t,t,"Brightwood Park, Crestwood, Petworth",Entire guest suite,Entire home/apt,20/03/2019,01/06/2025,t,t
31202974,134792083.0,38.97239,-77.02119,100%,75%,2.0,2.0,1.0,1.0,$61.00,31.0,1125.0,5.0,20.0,50.0,50.0,23.0,0.0,0.0,4.65,4.91,4.91,4.83,4.96,4.87,4.74,1.0,0.0,1.0,0.3,0.0,0.0,1.0,1.0,0.0,31.0,1125.0,Private room in home,"Washington, DC",within a few hours,f,f,"Takoma, Brightwood, Manor Park",Private room in home,Private room,22/02/2019,27/05/2024,f,t
31222679,27241272.0,38.9149973,-77.0095801,100%,87%,1.0,2.0,1.0,1.0,$154.00,3.0,730.0,15.0,45.0,75.0,75.0,187.0,24.0,5.0,4.85,4.93,4.93,4.94,4.98,4.75,4.81,1.0,1.0,0.0,2.51,144.0,22176.0,1.0,1.0,0.0,3.0,730.0,Entire rental unit,"Washington, DC",within an hour,f,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,05/05/2019,17/06/2025,f,t
31236410,19574474.0,38.90493011,-77.01924896,100%,100%,7.0,4.0,1.0,1.0,$270.00,3.0,20.0,25.0,42.0,71.0,251.0,128.0,16.0,2.0,4.95,4.98,4.98,5.0,4.98,4.98,4.92,2.0,2.0,0.0,1.64,96.0,25920.0,1.0,2.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Entire rental unit,Entire home/apt,17/01/2019,05/06/2025,f,t
31517023,108050042.0,38.93921293,-76.99346554,100%,92%,2.0,2.0,1.0,1.0,$56.00,26.0,360.0,0.0,18.0,48.0,84.0,23.0,4.0,1.0,4.96,4.96,5.0,4.87,5.0,4.83,4.87,2.0,1.0,1.0,0.3,208.0,11648.0,0.0,2.0,0.0,26.0,360.0,Private room in home,"Washington, DC",within a few hours,t,t,"North Michigan Park, Michigan Park, University Heights",Private room in home,Private room,15/03/2019,24/05/2025,f,t
31570396,6880365.0,38.91989,-77.03344,100%,100%,2.0,2.0,1.0,1.0,$110.00,2.0,1125.0,8.0,38.0,68.0,248.0,348.0,45.0,3.0,4.97,4.97,4.89,4.96,4.99,4.96,4.86,1.0,1.0,0.0,4.47,255.0,28050.0,0.0,2.0,0.0,2.0,1125.0,Entire rental unit,"Bend, OR",within an hour,t,f,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,28/01/2019,16/06/2025,t,t
31599341,128923810.0,38.92271,-77.04603,100%,100%,2.0,4.0,2.0,2.0,$136.00,31.0,1125.0,0.0,4.0,4.0,225.0,11.0,3.0,0.0,4.82,5.0,4.73,5.0,5.0,5.0,4.91,1.0,1.0,0.0,0.16,186.0,25296.0,2.0,1.0,0.0,31.0,1125.0,Entire condo,"Washington, DC",within a few hours,t,t,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire condo,Entire home/apt,31/08/2019,08/03/2025,t,t
31625278,5943445.0,38.86806,-76.96286,100%,100%,1.0,6.0,,,,3.0,30.0,29.0,59.0,89.0,364.0,0.0,0.0,0.0,,,,,,,,1.0,1.0,0.0,,0.0,,3.0,1.0,0.0,3.0,30.0,Entire home,,within a few hours,f,f,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Entire home,Entire home/apt,,,f,t
31708124,6555931.0,38.92595,-77.02448,100%,99%,1.0,2.0,1.0,1.0,$97.00,1.0,1125.0,9.0,39.0,69.0,344.0,287.0,43.0,0.0,4.93,4.94,4.92,4.94,4.97,4.72,4.82,1.0,1.0,0.0,3.76,255.0,24735.0,1.0,1.0,0.0,1.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,13/03/2019,15/05/2025,f,t
32021833,61076428.0,38.88961,-76.9258,100%,100%,1.0,2.0,1.0,1.0,$61.00,2.0,1125.0,24.0,54.0,84.0,264.0,209.0,39.0,4.0,4.81,4.83,4.74,4.89,4.92,4.63,4.71,1.0,1.0,0.0,2.74,234.0,14274.0,1.0,1.0,0.0,2.0,1125.0,Entire home,"Fort Washington, MD",within an hour,t,f,"Capitol View, Marshall Heights, Benning Heights",Entire home,Entire home/apt,13/03/2019,02/06/2025,t,t
32041730,18493253.0,38.92804,-77.07598,100%,100%,4.0,7.0,1.0,3.0,$214.00,5.0,1125.0,29.0,57.0,87.0,234.0,68.0,3.0,0.0,4.65,4.74,4.53,4.93,4.9,4.91,4.65,2.0,2.0,0.0,0.88,30.0,6420.0,2.0,3.0,0.0,5.0,1125.0,Entire rental unit,"Washington, DC",within a few hours,f,t,"Cathedral Heights, McLean Gardens, Glover Park",Entire rental unit,Entire home/apt,24/02/2019,22/04/2025,f,t
32104084,237463.0,38.93528,-77.04472,,100%,3.0,2.0,1.0,1.0,$81.00,2.0,1125.0,1.0,4.0,4.0,64.0,41.0,7.0,0.0,5.0,4.93,5.0,5.0,5.0,5.0,4.98,1.0,1.0,0.0,0.53,42.0,3402.0,0.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,18/02/2019,02/01/2025,f,t
32284361,247086.0,38.94231,-77.02228,,0%,1.0,3.0,,,,4.0,1125.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,4.92,4.94,4.97,4.98,4.94,4.91,4.89,1.0,1.0,0.0,1.32,0.0,,2.0,1.0,0.0,4.0,1125.0,Entire rental unit,"Washington D.C., DC",,f,t,"Brightwood Park, Crestwood, Petworth",Entire rental unit,Entire home/apt,03/03/2019,22/04/2024,f,t
32339473,12003362.0,38.91052,-77.02671,67%,50%,2.0,4.0,1.0,2.0,$68.00,31.0,1125.0,0.0,0.0,0.0,68.0,20.0,2.0,0.0,4.6,4.9,4.5,4.95,4.85,5.0,4.9,1.0,1.0,0.0,0.26,124.0,8432.0,2.0,1.0,0.0,31.0,1125.0,Entire rental unit,"Washington, DC",within a day,f,t,"Shaw, Logan Circle",Entire rental unit,Entire home/apt,09/03/2019,04/03/2025,f,t
32447133,29407969.0,38.94478,-77.08328,,91%,1.0,2.0,1.0,1.0,$194.00,2.0,6.0,29.0,59.0,89.0,107.0,194.0,11.0,0.0,4.87,4.94,4.89,4.94,4.96,4.97,4.86,1.0,1.0,0.0,2.53,66.0,12804.0,1.0,1.0,0.0,2.0,6.0,Entire guest suite,"Washington, DC",,t,f,"Friendship Heights, American University Park, Tenleytown",Entire guest suite,Entire home/apt,03/03/2019,30/03/2025,f,t
32451420,5297856.0,38.94789,-77.02693,100%,95%,1.0,3.0,1.0,2.0,$106.00,3.0,29.0,3.0,33.0,63.0,153.0,113.0,23.0,2.0,4.93,4.97,4.94,4.96,4.96,4.69,4.96,1.0,1.0,0.0,1.49,138.0,14628.0,1.0,1.0,0.0,3.0,29.0,Entire guest suite,"Washington, DC",within a few hours,t,t,"Brightwood Park, Crestwood, Petworth",Entire guest suite,Entire home/apt,29/03/2019,01/06/2025,f,t
32515738,122447633.0,38.95907,-77.02405,100%,100%,1.0,7.0,1.0,3.0,$189.00,3.0,30.0,25.0,55.0,85.0,265.0,139.0,7.0,2.0,4.57,4.68,4.66,4.86,4.83,4.73,4.57,1.0,1.0,0.0,1.82,42.0,7938.0,3.0,1.0,0.0,3.0,30.0,Entire townhouse,United States,within an hour,f,t,"Brightwood Park, Crestwood, Petworth",Entire townhouse,Entire home/apt,10/03/2019,26/05/2025,f,t
