id,host_id,latitude,longitude,host_response_rate,host_acceptance_rate,host_total_listings_count,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,estimated_occupancy_l365d,estimated_revenue_l365d,bedrooms,host_listings_count,calculated_host_listings_count_shared_rooms,minimum_nights_avg_ntm,maximum_nights_avg_ntm,property_type,host_location,host_response_time,host_is_superhost,host_identity_verified,neighbourhood_cleansed,property_type.1,room_type,first_review,last_review,instant_bookable,has_availability
18313435,111311001,38.91279,-77.04641,100,94,7,2,1.5,1,132,31,1125,0,0,9,172,95,1,1,4.73,4.92,4.78,4.93,4.88,4.91,4.66,4,4,0,0.96,62,8184,1,4,0,31,1125,Entire rental unit,"Washington, DC",within an hour,f,t,"Dupont Circle, Connecticut Avenue/K Street",Entire rental unit,Entire home/apt,05/11/2017,28/05/2025,f,t
18346849,583576,38.98716,-77.03631,100,100,2,1,1,1,119,31,45,28,58,88,178,10,1,0,5,5,4.9,5,5,4.8,4.9,2,0,2,0.11,62,7378,1,2,0,31,45,Private room in home,"Washington, DC",within an hour,f,f,"Colonial Village, Shepherd Park, North Portal Estates",Private room in home,Private room,10/06/2017,18/08/2024,f,t
18347212,583576,38.98558,-77.03458,100,100,2,2,1,1,95,31,45,28,58,88,178,17,1,0,4.76,4.76,4.53,4.88,4.94,4.94,4.76,2,0,2,0.18,62,5890,2,2,0,31,45,Private room in home,"Washington, DC",within an hour,f,f,"Colonial Village, Shepherd Park, North Portal Estates",Private room in home,Private room,03/10/2019,17/06/2024,f,t
18359146,71554967,38.88922,-76.9983,100,99,8,3,1,3,354,1,60,21,35,65,169,62,15,0,4.87,4.84,4.79,4.83,4.81,4.97,4.77,3,3,0,0.63,90,31860,1,7,0,1,1125,Entire rental unit,"Anchorage, AK",within an hour,f,f,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,03/10/2019,14/04/2025,t,t
18395089,1507802,38.92865,-76.96929,100,97,5,2,1,1,119,3,60,0,0,0,0,274,28,0,4.93,4.96,4.98,4.94,4.93,4.82,4.93,3,3,0,2.79,168,12338,1,4,0,3,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Brookland, Brentwood, Langdon",Entire rental unit,Entire home/apt,03/10/2019,16/03/2025,f,t
18408563,79036815,38.89616,-76.9765,67,79,3,5,2,3,139,31,1000,0,15,45,320,6,3,0,5,5,5,5,5,4.83,5,3,3,0,0.08,186,25854,3,3,0,31,1000,Entire townhouse,"Washington, DC",within an hour,f,t,"Union Station, Stanton Park, Kingman Park",Entire townhouse,Entire home/apt,03/10/2019,01/01/2025,f,t
18409075,111311001,38.91283,-77.0443,100,94,7,4,2.5,2,280,31,1125,0,7,37,186,159,1,0,4.9,4.96,4.86,4.94,4.89,4.98,4.73,4,4,0,1.62,62,17360,2,4,0,31,1125,Entire rental unit,"Washington, DC",within an hour,f,t,"Dupont Circle, Connecticut Avenue/K Street",Entire rental unit,Entire home/apt,03/10/2019,11/05/2025,f,t
18471909,128115517,38.88205,-76.99918,100,100,1,3,1,2,126,2,30,0,10,40,40,279,16,1,4.85,4.9,4.76,4.97,4.99,5,4.86,1,1,0,2.84,96,12096,0,1,0,2,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,03/10/2019,23/05/2025,t,t
18506294,23215539,38.91356,-77.00927,100,98,2,4,1,1,119,4,31,0,0,0,0,15,7,0,4.6,4.8,4.87,4.93,4.8,4,4.67,2,1,1,0.15,56,12338,2,2,0,4,31,Entire rental unit,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,03/10/2019,01/12/2024,f,t
18509858,5656,38.9284,-77.03715,100,100,8,2,2,1,81,1,30,20,43,59,59,165,18,2,4.67,4.77,4.62,4.82,4.88,4.83,4.7,7,0,7,1.67,108,8748,1,8,0,1,1125,Private room in home,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in home,Private room,05/06/2017,14/06/2025,t,t
18516830,4714927,38.93896,-77.02599,100,57,15,1,1,1,119,31,90,0,0,0,0,12,0,0,4.75,4.92,4.5,5,5,4.83,4.75,3,0,3,0.16,0,12338,2,9,0,31,90,Private room in condo,"New York, NY",within a few hours,t,t,"Brightwood Park, Crestwood, Petworth",Private room in condo,Private room,03/10/2019,11/09/2021,f,t
18535547,26808180,38.95137722,-77.03246322,100,67,1,8,1,1,119,5,1125,10,10,18,18,1,0,0,5,5,5,5,5,5,5,1,1,0,0.04,0,12338,4,1,0,5,1125,Entire home,"Washington, DC",within an hour,f,t,"Brightwood Park, Crestwood, Petworth",Entire home,Entire home/apt,08/01/2023,01/08/2023,f,t
18547083,26180779,38.91026,-77.02266,100,100,35,5,1,3,213,1,1125,29,59,89,269,227,24,2,4.64,4.76,4.6,4.9,4.93,4.82,4.62,8,1,7,2.3,144,30672,1,25,0,1,1125,Entire rental unit,"Washington, DC",within an hour,t,f,"Shaw, Logan Circle",Entire rental unit,Entire home/apt,05/07/2017,25/05/2025,f,t
18566562,487806,38.91814,-77.04317,100,99,256,4,1,2,140,1,1000,7,15,45,161,259,24,2,4.81,4.87,4.78,4.91,4.9,4.96,4.75,28,28,0,2.64,144,20160,1,92,0,3.4,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Kalorama Heights, Adams Morgan, Lanier Heights",Entire rental unit,Entire home/apt,03/10/2019,25/05/2025,f,t
18598439,39930655,38.91137,-77.04363,100,99,777,2,1,1,111,1,1125,15,32,52,327,473,40,3,4.77,4.79,4.85,4.89,4.92,4.98,4.72,257,253,3,4.8,240,26640,1,566,0,1.3,1125,Private room in home,"Washington, DC",within an hour,f,t,"Dupont Circle, Connecticut Avenue/K Street",Private room in home,Private room,03/10/2019,08/06/2025,f,t
18633212,54919923,38.93282,-77.04197,100,93,2,9,2.5,4,436,5,1125,0,0,0,167,4,0,0,5,5,4.75,5,5,4.75,5,2,2,0,0.04,0,0,4,2,0,5,1125,Entire home,"Washington, DC",within a few hours,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire home,Entire home/apt,03/10/2019,01/12/2019,f,t
18636769,11462042,38.84402,-76.99029,100,50,2,2,1,1,77,31,1125,0,6,36,126,25,0,0,4.84,4.92,4.96,4.95,4.96,4.48,4.9,1,1,0,0.25,0,0,0,1,0,31,1125,Entire guest suite,"Washington, DC",within an hour,f,t,"Congress Heights, Bellevue, Washington Highlands",Entire guest suite,Entire home/apt,03/10/2019,31/05/2023,f,t
18689667,129906859,38.91236,-77.01786,100,96,1,5,1,2,129,1,28,9,36,55,315,756,66,3,4.84,4.89,4.69,4.95,4.95,4.86,4.79,1,1,0,7.74,255,32895,1,1,0,1,28,Entire condo,"Washington, DC",within an hour,f,t,"Shaw, Logan Circle",Entire condo,Entire home/apt,06/08/2017,01/06/2025,f,t
18715548,130131975,38.92602,-76.95904,100,100,2,3,1,1,119,31,365,0,1,1,1,26,1,0,4.92,4.92,5,5,5,4.76,5,2,2,0,0.26,62,12338,1,2,0,31,1125,Entire guest suite,"Washington, DC",within an hour,t,t,"Woodridge, Fort Lincoln, Gateway",Entire guest suite,Entire home/apt,03/10/2019,03/08/2024,t,t
18746031,45371351,38.89135,-76.99921,100,100,2,2,1,1,96,2,1125,7,10,13,137,348,25,3,4.95,4.97,4.95,4.97,4.98,4.97,4.89,2,1,1,3.54,150,14400,1,2,0,2,1125,Private room in home,"Washington, DC",within an hour,t,f,"Capitol Hill, Lincoln Park",Private room in home,Private room,03/10/2019,12/06/2025,t,t
18778039,2170422,38.8624,-76.98879,100,98,2,2,2,1,258,31,90,29,59,89,364,38,0,0,4.71,4.89,4.89,4.92,4.84,4.37,4.71,2,0,2,0.4,0,0,1,2,0,31,90,Private room in home,"Washington, DC",within an hour,f,t,Historic Anacostia,Private room in home,Private room,03/10/2019,30/04/2022,f,t
18791414,29817021,38.88042,-77.02203,100,100,2,8,2.5,6,606,2,30,3,9,20,162,287,62,4,4.96,4.95,4.95,4.98,4.97,4.98,4.84,1,1,0,2.99,255,154530,4,2,0,2,30,Entire townhouse,"Washington, DC",within an hour,t,t,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",Entire townhouse,Entire home/apt,03/10/2019,09/06/2025,f,t
18793592,98811823,38.91504,-77.03042,100,98,1,2,1,1,84,2,365,2,3,3,33,439,52,4,4.87,4.93,4.87,4.98,4.96,4.96,4.86,1,1,0,4.52,255,21420,1,1,0,2,1125,Entire rental unit,"Washington, DC",within an hour,f,t,"Howard University, Le Droit Park, Cardozo/Shaw",Entire rental unit,Entire home/apt,03/10/2019,17/06/2025,f,t
18811872,21338184,38.90475,-77.06279,100,100,1,3,1,1,119,3,1125,2,32,54,309,81,14,1,4.91,4.89,4.93,5,4.88,5,4.76,1,1,0,0.83,84,12338,2,1,0,3,1125,Entire townhouse,"Washington, DC",within an hour,f,t,"Georgetown, Burleith/Hillandale",Entire townhouse,Entire home/apt,03/10/2019,18/05/2025,f,t
18823279,19143862,38.91521,-77.01404,100,62,18,1,1,1,109,30,730,26,56,86,361,29,3,0,4.76,4.86,4.76,4.79,4.79,4.9,4.69,9,0,9,0.33,180,19620,1,10,0,21.9,730,Private room in home,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room in home,Private room,04/06/2018,06/04/2025,f,t
18826674,29184455,38.90701,-77.04617,100,99,5,3,1,1,175,1,365,28,58,88,360,141,15,4,4.76,4.7,4.64,4.93,4.94,4.99,4.72,2,2,0,1.45,90,15750,1,3,0,1,1125,Entire home,"Washington, DC",within an hour,f,t,"Dupont Circle, Connecticut Avenue/K Street",Entire home,Entire home/apt,07/02/2017,13/06/2025,t,t
18833579,71551950,38.94657,-77.00684,100,92,1,4,1,2,217,2,1125,5,5,5,47,85,18,2,4.87,4.87,4.95,4.85,4.88,4.76,4.78,1,1,0,1.68,108,23436,2,1,0,2.8,1125,Entire townhouse,"Washington, DC",within an hour,t,t,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Entire townhouse,Entire home/apt,03/10/2019,24/05/2025,f,t
18868200,18657916,38.88815,-76.97168,100,100,5,2,1,1,120,2,1125,27,57,87,362,18,4,3,4.61,4.56,4.67,4.72,4.89,4.28,4.56,5,0,5,0.49,24,2880,1,5,0,2,1125,Private room in townhouse,"Washington, DC",within an hour,f,t,"Capitol Hill, Lincoln Park",Private room in townhouse,Private room,03/10/2019,16/06/2025,t,t
18872794,19143862,38.9151,-77.01412,100,62,18,1,1,1,132,2,1125,0,0,0,259,11,0,0,4.55,4.82,4.45,5,4.91,4.73,4.27,9,0,9,0.11,0,0,1,10,0,2,1125,Private room in home,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room in home,Private room,03/10/2019,23/10/2023,f,t
18895758,19143862,38.91732,-77.01571,100,62,18,2,1,1,120,30,730,30,45,45,92,21,1,0,4.62,4.71,4.57,4.9,4.9,4.95,4.43,9,0,9,0.22,60,7200,2,10,0,22,730,Private room in home,"Washington, DC",within an hour,t,t,"Howard University, Le Droit Park, Cardozo/Shaw",Private room in home,Private room,03/10/2019,10/08/2024,f,t
18913122,6483445,38.929966,-77.043526,92,96,7,5,1,2,132,2,1125,5,29,52,282,259,22,4,4.83,4.86,4.82,4.97,4.95,4.92,4.79,1,1,0,2.65,132,17424,1,5,0,2,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,06/10/2017,01/06/2025,f,t
18914687,13743641,38.89259,-76.99799,100,100,9,6,1,2,268,2,29,9,26,51,298,228,11,0,4.65,4.76,4.59,4.91,4.88,4.95,4.7,5,5,0,2.33,66,17688,2,5,0,4.2,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,06/07/2017,10/05/2025,f,t
18949151,39930655,38.91137,-77.04363,100,99,777,2,1,1,106,1,1125,12,24,41,316,513,24,1,4.79,4.83,4.83,4.85,4.86,4.97,4.76,257,253,3,5.25,144,15264,1,566,0,1.3,1125,Room in boutique hotel,"Washington, DC",within an hour,f,t,"Dupont Circle, Connecticut Avenue/K Street",Room in boutique hotel,Hotel room,06/08/2017,26/05/2025,f,t
18962038,62968823,38.92595,-77.0537,100,100,1,1,1,1,119,1,99,0,0,0,0,158,0,0,4.78,4.89,4.49,4.96,4.96,4.97,4.83,1,0,1,1.63,0,12338,1,1,0,1,99,Private room in rental unit,"Washington, DC",within an hour,f,t,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Private room in rental unit,Private room,07/08/2017,09/03/2020,f,t
19011416,132637888,38.9303,-77.04068,100,100,7,4,1,2,231,3,365,14,28,51,318,499,54,2,4.97,4.99,4.99,4.99,4.95,4.91,4.9,1,1,0,5.1,255,58905,2,6,0,3,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,06/07/2017,09/06/2025,f,t
19038305,3386804,38.8931,-76.99336,100,100,1,5,1.5,2,156,3,120,8,13,33,129,190,33,4,4.99,5,4.99,5,5,4.98,4.97,1,1,0,1.97,198,30888,1,1,0,3,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,03/10/2019,10/06/2025,f,t
19056913,25717028,38.89156,-76.94586,100,100,1,2,1,1,94,2,1125,22,52,80,260,66,1,0,4.77,4.82,4.92,4.92,4.88,4.63,4.72,1,1,0,0.68,6,564,1,1,0,2,1125,Entire rental unit,"Washington, DC",within an hour,f,f,"River Terrace, Benning, Greenway, Dupont Park",Entire rental unit,Entire home/apt,06/07/2017,22/09/2024,f,t
19070844,13743641,38.89265,-76.99809,100,100,9,6,1,2,282,2,29,10,30,49,303,185,20,0,4.81,4.87,4.87,4.98,4.88,4.96,4.72,5,5,0,1.9,120,33840,2,5,0,4.2,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,03/10/2019,02/04/2025,f,t
19074623,43905291,38.93172,-77.02742,100,100,1,4,1,2,126,31,180,0,0,28,303,115,1,0,4.81,4.92,4.9,4.98,4.98,4.83,4.71,1,1,0,1.18,62,7812,2,1,0,31,1125,Entire rental unit,"Washington, DC",within a day,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,03/10/2019,03/08/2024,f,t
19082321,130116131,38.93729,-77.03404,100,100,3,2,1,1,64,31,730,0,0,29,119,49,1,0,4.98,4.96,4.98,4.98,5,4.92,4.96,2,0,2,0.5,62,3968,1,2,0,31,730,Private room in townhouse,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in townhouse,Private room,03/10/2019,06/11/2024,f,t
19085033,130116131,38.93706,-77.03277,100,100,3,2,1.5,1,100,31,730,0,0,13,103,56,0,0,4.91,4.96,5,4.98,4.96,4.73,4.83,2,0,2,0.57,0,0,1,2,0,31,730,Private room in home,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in home,Private room,03/10/2019,25/09/2023,f,t
19095872,19131071,38.88114,-76.98424,100,0,98,5,1,7,300,31,180,30,60,90,365,0,0,0,4.85,4.9,4.86,4.94,4.94,4.88,4.8,16,7,7,0,0,0,3,37,2,31,1125,Entire condo,"Washington, DC",within a few hours,f,f,"Capitol Hill, Lincoln Park",Entire condo,Entire home/apt,03/10/2019,09/06/2025,f,t
19115693,12430705,38.94362,-76.98609,100,67,1,2,1,0,76,3,30,0,0,0,13,17,1,0,4.82,5,5,5,5,4.76,4.88,1,1,0,0.17,6,456,1,1,0,3,30,Entire guest suite,"Washington, DC",within an hour,f,t,"North Michigan Park, Michigan Park, University Heights",Entire guest suite,Entire home/apt,03/10/2019,31/10/2024,f,t
19142630,39930655,38.91137,-77.04363,100,99,777,2,1,1,80,1,1125,12,23,39,314,597,43,3,4.82,4.87,4.84,4.86,4.86,4.97,4.79,257,253,3,6.12,255,20400,0,566,0,1.3,1125,Private room in home,"Washington, DC",within an hour,f,t,"Dupont Circle, Connecticut Avenue/K Street",Private room in home,Private room,03/10/2019,03/06/2025,f,t
19181932,12605921,38.90578,-76.98276,100,98,1,3,1,2,90,3,1125,4,7,36,41,185,23,1,4.85,4.91,4.88,4.94,4.95,4.78,4.86,1,1,0,2.09,138,12420,1,1,0,3.4,1125,Entire guest suite,"Washington, DC",within an hour,t,t,"Ivy City, Arboretum, Trinidad, Carver Langston",Entire guest suite,Entire home/apt,03/09/2018,02/06/2025,f,t
19205234,26296287,38.9423,-77.05962,100,92,2,4,1,2,145,2,1125,20,47,77,352,131,15,2,4.81,4.84,4.82,4.92,4.97,4.95,4.73,2,2,0,1.38,90,13050,1,2,0,2,1125,Entire rental unit,"Washington, DC",within an hour,f,f,"North Cleveland Park, Forest Hills, Van Ness",Entire rental unit,Entire home/apt,03/10/2019,16/06/2025,f,t
19207688,126333441,38.90822,-77.01468,100,100,3,2,1,1,119,1,28,23,49,79,354,439,41,3,4.75,4.8,4.75,4.9,4.89,4.72,4.63,3,1,2,4.5,246,12338,1,3,0,1,28,Private room in home,"Washington, DC",within an hour,f,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room in home,Private room,03/10/2019,26/05/2025,t,t
19266872,1631901,38.9277,-77.10332,100,95,1,2,2,2,90,4,365,3,11,20,235,34,15,0,4.59,4.53,4.32,4.91,4.91,4.74,4.62,1,1,0,0.35,120,10800,2,1,0,4,365,Entire rental unit,"Washington, DC",within an hour,f,t,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",Entire rental unit,Entire home/apt,03/10/2019,12/05/2025,f,t
19311563,10292686,38.89342,-77.00082,100,87,31,8,1,1,119,31,365,0,0,0,63,54,0,0,4.85,4.94,4.89,4.94,4.83,5,4.81,16,16,0,0.56,0,12338,4,21,0,31,365,Entire townhouse,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire townhouse,Entire home/apt,07/01/2017,06/09/2020,f,t
19315567,15582957,38.91534,-77.01273,100,99,4,4,2,6,220,31,1125,0,1,13,288,16,3,0,4.69,4.81,4.63,5,5,4.63,4.5,2,2,0,0.19,186,40920,2,2,0,31,1125,Entire townhouse,"Washington, DC",within an hour,t,f,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire townhouse,Entire home/apt,03/10/2019,07/05/2025,f,t
19347077,6480831,38.9153,-77.00988,100,100,2,4,1,1,131,3,1125,11,31,54,329,327,45,5,4.83,4.9,4.91,4.89,4.91,4.86,4.8,1,1,0,3.37,255,33405,1,2,0,3,1125,Entire condo,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire condo,Entire home/apt,03/10/2019,16/06/2025,f,t
19381762,108164897,38.92507,-77.02931,100,100,2,4,1,1,119,31,1125,0,3,20,295,393,6,0,4.91,4.92,4.87,4.97,4.99,4.94,4.91,1,1,0,4.07,255,12338,1,1,0,31,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,03/10/2019,24/03/2025,f,t
19388218,38387831,38.86982,-76.98516,100,100,20,6,1,2,1000,1,365,2,32,62,65,150,14,1,4.77,4.65,4.79,4.85,4.95,4.53,4.61,6,6,0,4.14,84,84000,2,9,0,1,558.6,Entire rental unit,"Washington, DC",within an hour,t,t,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Entire rental unit,Entire home/apt,03/10/2019,11/06/2025,t,t
19404156,37792202,38.94926453,-76.99666595,60,21,1,2,1,1,77,31,365,0,22,52,327,5,1,0,4.8,4.8,4.8,5,5,4.8,4.6,1,1,0,0.23,62,4774,1,1,0,31,365,Entire guest suite,"Washington, DC",within a day,f,t,"North Michigan Park, Michigan Park, University Heights",Entire guest suite,Entire home/apt,09/01/2023,17/08/2024,f,t
19405358,1001532,38.88455,-76.99244,100,97,2,4,1,2,201,2,1125,7,8,22,250,265,52,5,4.92,4.95,4.89,4.98,4.98,4.97,4.88,2,2,0,2.81,255,51255,2,2,0,2,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,03/10/2019,16/06/2025,f,t
19428336,134146945,38.87874,-76.93177,0,98,1,2,1,1,32,31,1125,27,57,87,177,0,0,0,4.85,4.9,4.86,4.94,4.94,4.88,4.8,1,0,1,0,0,0,1,1,0,31,1125,Private room in home,"Washington, DC",a few days or more,f,f,"Capitol View, Marshall Heights, Benning Heights",Private room in home,Private room,03/10/2019,09/06/2025,f,t
19429471,16615356,38.94683,-77.03171,100,100,1,2,1,2,45,31,45,16,46,76,351,125,1,0,4.62,4.69,4.59,4.84,4.9,4.7,4.79,1,0,1,1.29,62,2790,1,1,0,31,45,Private room in townhouse,"Washington, DC",within an hour,f,t,"Brightwood Park, Crestwood, Petworth",Private room in townhouse,Private room,03/10/2019,04/08/2024,f,t
19500901,24635920,38.89826,-76.9963,90,95,1,4,1,2,157,2,730,17,44,74,117,288,35,3,4.78,4.87,4.9,4.92,4.72,4.9,4.72,1,1,0,2.97,210,32970,1,1,0,2,730,Entire rental unit,"Washington, DC",within a day,f,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,07/05/2017,02/06/2025,f,t
19503298,39930655,38.88687515,-77.003479,100,99,777,3,1,2,287,2,365,10,22,46,297,348,42,1,4.91,4.92,4.93,4.92,4.97,4.98,4.83,257,253,3,3.59,252,72324,1,566,0,1.3,1125,Entire townhouse,"Washington, DC",within an hour,f,t,"Capitol Hill, Lincoln Park",Entire townhouse,Entire home/apt,07/04/2017,18/05/2025,f,t
19503995,13743641,38.89265,-76.99809,100,100,9,2,1,1,196,2,28,16,46,65,321,198,9,0,4.87,4.9,4.8,4.99,4.95,4.96,4.86,5,5,0,2.05,54,10584,1,5,0,4.3,1125,Entire rental unit,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,03/10/2019,11/05/2025,f,t
19508480,20917831,38.9022,-77.01132,100,100,2,1,1,1,67,15,99,0,14,30,30,267,2,0,4.9,4.93,4.93,4.92,4.94,4.87,4.85,2,0,2,2.82,60,4020,1,2,0,15,99,Private room in townhouse,"Washington, DC",within a day,t,t,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Private room in townhouse,Private room,09/06/2017,15/05/2025,f,t
19552660,2726546,38.91145,-77.03087,100,71,3,2,1.5,2,77,30,730,0,0,16,196,53,2,0,4.94,4.98,4.85,4.98,4.98,4.98,4.91,3,2,1,0.55,120,9240,1,3,0,30,730,Private room in home,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Private room in home,Private room,07/08/2017,02/05/2025,f,t
19599646,82738448,38.90738,-77.01247,100,89,2,2,1,1,85,1,730,10,30,60,168,340,43,6,4.89,4.96,4.87,4.96,4.98,4.66,4.8,1,0,1,3.54,255,21675,1,1,0,8.3,648.7,Private room in townhouse,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room in townhouse,Private room,03/10/2019,09/06/2025,f,t
19625495,13136803,38.95518,-77.01571,100,90,1,2,1,1,119,3,21,0,0,0,0,135,7,0,4.67,4.76,4.76,4.78,4.85,4.61,4.73,1,1,0,1.4,42,12338,1,1,0,3,1125,Entire rental unit,"Washington, DC",within an hour,f,t,"Brightwood Park, Crestwood, Petworth",Entire rental unit,Entire home/apt,03/10/2019,01/09/2024,f,t
19641640,1026388,38.93205,-77.039,100,100,2,8,1.5,6,500,1,1125,0,0,7,7,22,0,0,5,4.91,4.91,4.95,5,5,4.77,1,1,0,0.23,0,0,4,2,0,1.3,1125,Entire townhouse,"Washington, DC",within an hour,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire townhouse,Entire home/apt,03/10/2019,28/04/2024,f,t
19642299,33008208,38.88345,-76.98013,90,100,2,8,3,4,311,3,60,4,17,31,262,283,65,4,4.98,4.99,4.97,4.96,4.96,4.92,4.93,1,1,0,3.11,255,79305,3,1,0,3,1125,Entire condo,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire condo,Entire home/apt,03/10/2019,08/06/2025,f,t
19699547,138787488,38.89305,-76.99733,100,100,3,1,1,1,60,31,90,3,8,38,128,64,3,0,4.88,4.94,4.8,4.95,4.92,4.98,4.94,3,0,3,0.69,186,11160,1,3,0,31,90,Private room in townhouse,"Washington, DC",within a few hours,f,f,"Union Station, Stanton Park, Kingman Park",Private room in townhouse,Private room,11/02/2017,05/01/2025,f,t
19724962,86790623,38.90761,-77.02444,100,92,3,2,1,1,158,31,365,6,6,12,287,252,0,0,4.81,4.92,4.78,4.92,4.96,4.94,4.76,3,3,0,2.62,0,0,1,3,0,31,365,Entire rental unit,"Washington, DC",within a few hours,t,t,"Shaw, Logan Circle",Entire rental unit,Entire home/apt,03/10/2019,07/04/2024,f,t
19767116,25863369,38.94017,-77.05895,100,100,1,2,1,1,117,3,1125,1,22,34,214,311,34,2,4.85,4.93,4.86,4.87,4.98,4.95,4.86,1,1,0,3.23,204,23868,1,1,0,3,1125,Entire rental unit,"Washington, DC",within an hour,f,t,"North Cleveland Park, Forest Hills, Van Ness",Entire rental unit,Entire home/apt,03/10/2019,06/06/2025,t,t
19767321,40640586,38.90661,-77.02472,100,97,3,6,2,3,180,31,1125,0,7,37,312,201,0,0,4.86,4.89,4.82,4.91,4.91,4.88,4.8,1,1,0,2.1,0,0,3,3,0,31,1125,Entire townhouse,"New York, NY",within an hour,t,t,"Shaw, Logan Circle",Entire townhouse,Entire home/apt,08/06/2017,10/12/2023,f,t
19807322,1858370,38.95061,-77.01963,100,100,1,4,1,1,119,31,1125,0,0,0,0,28,1,0,4.79,4.79,4.96,5,5,4.79,4.82,1,1,0,0.29,62,12338,3,1,0,31,1125,Entire townhouse,"Washington, DC",within an hour,f,t,"Brightwood Park, Crestwood, Petworth",Entire townhouse,Entire home/apt,03/10/2019,17/11/2024,f,t
19864452,17219855,38.91258,-77.01893,100,98,5,2,1,1,119,31,365,0,0,0,0,53,0,0,4.98,5,5,4.94,5,4.92,4.92,4,0,4,0.55,0,12338,1,5,0,31,365,Private room in home,"Washington, DC",within an hour,f,t,"Shaw, Logan Circle",Private room in home,Private room,03/10/2019,15/02/2020,f,t
